Código;Artículo;Descripción;Descripción
62700100001;28-6270;BLANCO;UNICO
62700100011;28-6270;GRIS MELANGE;UNICO
62700100100;28-6270;NEGRO;UNICO
62750100001;28-6275;BLANCO;UNICO
62750100011;28-6275;GRIS MELANGE;UNICO
62750100100;28-6275;NEGRO;UNICO
62760100001;28-6276;BLANCO;UNICO
62760100011;28-6276;GRIS MELANGE;UNICO
62760100100;28-6276;NEGRO;UNICO
62760100500;28-6276;AZUL/MADEIRA;UNICO
62770100001;28-6277;BLANCO;UNICO
62770100011;28-6277;GRIS MELANGE;UNICO
62770100100;28-6277;NEGRO;UNICO
62780100001;28-6278;BLANCO;UNICO
62780100011;28-6278;GRIS MELANGE;UNICO
62780100100;28-6278;NEGRO;UNICO
62780100510;28-6278;CELESTE;UNICO
628/P;61-628;SURTIDO;UNICO
62800100001;28-6280;BLANCO;UNICO
62800100011;28-6280;GRIS MELANGE;UNICO
62800100100;28-6280;NEGRO;UNICO
6,2802E+11;28-62802;BLANCO;UNICO
6,2802E+11;28-62802;GRIS MELANGE;UNICO
6,2802E+11;28-62802;NEGRO;UNICO
62810100100;28-6281;NEGRO;UNICO
62810100307;28-6281;ROSA TERRA;UNICO
62810100510;28-6281;CELESTE;UNICO
62810100611;28-6281;BORDO;UNICO
62820100011;28-6282;GRIS MELANGE;UNICO
62820100100;28-6282;NEGRO;UNICO
62820100307;28-6282;ROSA TERRA;UNICO
62820100408;28-6282;CAMEL;UNICO
62830100100;28-6283;NEGRO;UNICO
62830100307;28-6283;ROSA TERRA;UNICO
62830100611;28-6283;BORDO;UNICO
62830100727;28-6283;LILA LAVANDA;UNICO
62840100011;28-6284;GRIS MELANGE;UNICO
62840100230;28-6284;VERDE MILITAR;UNICO
62840100500;28-6284;AZUL MARINO;UNICO
62850100005;28-6285;BLANCO/AZUL MARINO;UNICO
62850100043;28-6285;GRIS MELANGE/NEGRO;UNICO
62850100233;28-6285;VERDE MILITAR NEGRO;UNICO
62860100001;28-6286;BLANCO;UNICO
62860100100;28-6286;NEGRO;UNICO
62860100510;28-6286;CELESTE;UNICO
62860100727;28-6286;LILA LAVANDA;UNICO
62870100011;28-6287;GRIS MELANGE;UNICO
62870100100;28-6287;NEGRO;UNICO
62870100230;28-6287;VERDE MILITAR;UNICO
62890100011;28-6289;GRIS MELANGE;UNICO
62890100100;28-6289;NEGRO;UNICO
62890100300;28-6289;ROSA;UNICO
62890100727;28-6289;LILA LAVANDA;UNICO
62900100001;28-6290;BLANCO;UNICO
62900100011;28-6290;GRIS MELANGE;UNICO
62900100100;28-6290;NEGRO;UNICO
6,2902E+11;28-62902;BLANCO;UNICO
6,2902E+11;28-62902;GRIS MELANGE;UNICO
6,2902E+11;28-62902;NEGRO;UNICO
62950100011;28-6295;GRIS MELANGE;UNICO
62950100100;28-6295;NEGRO;UNICO
62950100307;28-6295;ROSA TERRA;UNICO
62950100727;28-6295;LILA LAVANDA;UNICO
630/P;61-630;SURTIDO;UNICO
63000001;28-6300;BLANCO;UNICO
630000124;28-6300;BLANCO/GRIS;UNICO
630000132;28-6300;BLANCO/NEGRO;UNICO
63000100001;28-6300;BLANCO;UNICO
63000100011;28-6300;GRIS MELANGE;UNICO
63000100100;28-6300;NEGRO;UNICO
630100132;28-6301;BLANCO/NEGRO;UNICO
630100379;28-6301;ROSA/GRIS;UNICO
630500421;28-6305;SURTIDO;UNICO
630500423;28-6305;SURTIDO;UNICO
63050100001;28-6305;BLANCO;UNICO
63050100011;28-6305;GRIS MELANGE;UNICO
63050100100;28-6305;NEGRO;UNICO
63050100212;28-6305;VERDE PISTACHO;UNICO
63050100227;28-6305;VERDE PETROLEO;UNICO
63050100307;28-6305;ROSA TERRA;UNICO
63050100315;28-6305;FUCSIA POP;UNICO
63050100406;28-6305;MAIZ;UNICO
63050100517;28-6305;AZUL NIEBLA;UNICO
63050100714;28-6305;LILA;UNICO
633500132;28-6335;SURTIDO;UNICO
633500415;28-6335;SURTIDO;UNICO
633500420;28-6335;SURTIDO;UNICO
633500435;28-6335;SURTIDO;UNICO
6335120099;28-6335;SURTIDO;UNICO
633900428;28-6339;SURTIDO;UNICO
633900430;28-6339;SURTIDO;UNICO
633900442;28-6339;SURTIDO;UNICO
63540100001;28-6354;BLANCO;UNICO
63540100011;28-6354;GRIS MELANGE;UNICO
63540100100;28-6354;NEGRO;UNICO
63540100500;28-6354;AZUL MARINO;UNICO
63550100100;28-6355;NEGRO;UNICO
63550100230;28-6355;VERDE MILITAR;UNICO
63550100500;28-6355;AZUL MARINO;UNICO
63560100001;28-6356;BLANCO;UNICO
63560100011;28-6356;GRIS MELANGE;UNICO
63560100100;28-6356;NEGRO;UNICO
63560100230;28-6356;VERDE MILITAR;UNICO
63580100227;28-6358;VERDE PETROLEO;UNICO
63580100307;28-6358;ROSA TERRA;UNICO
63580100406;28-6358;MAIZ;UNICO
63580100517;28-6358;AZUL NIEBLA;UNICO
63590100001;28-6359;BLANCO;UNICO
63590100011;28-6359;GRIS MELANGE;UNICO
63590100100;28-6359;NEGRO;UNICO
63620100011;28-6362;GRIS MELANGE;UNICO
63620100227;28-6362;VERDE PETROLEO;UNICO
63620100307;28-6362;ROSA TERRA;UNICO
63620100406;28-6362;MAIZ;UNICO
63630100227;28-6363;VERDE PETROLEO;UNICO
63630100230;28-6363;VERDE MILITAR;UNICO
63630100307;28-6363;ROSA TERRA;UNICO
63630100406;28-6363;MAIZ;UNICO
63690100011;28-6369;GRIS MELANGE;UNICO
63690100307;28-6369;ROSA TERRA;UNICO
63690100406;28-6369;MAIZ;UNICO
63690100517;28-6369;AZUL NIEBLA;UNICO
63700100001;28-6370;BLANCO;UNICO
63700100011;28-6370;GRIS MELANGE;UNICO
63700100100;28-6370;NEGRO;UNICO
6,42041E+12;28-64204.1;BLANCO;UNICO
6,42042E+12;28-64204.2;BLANCO;UNICO
642800408;28-6428;VERDE ESPUMA/SOFT LIMA;UNICO
642800409;28-6428;NEGRO/ROSA CHALK;UNICO
642800410;28-6428;GRIS MELANGE/CELESTE;UNICO
642800417;28-6428;LAVANDA/BLANCO;UNICO
64280100001;28-6428;BLANCO;UNICO
64280100011;28-6428;GRIS MELANGE;UNICO
64280100100;28-6428;NEGRO;UNICO
64280100201;28-6428;VERDE ALBA;UNICO
64280100230;28-6428;VERDE MILITAR;UNICO
64280100307;28-6428;ROSA TERRA;UNICO
64280100309;28-6428;ROSA CHALK;UNICO
64280100315;28-6428;FUCSIA POP;UNICO
64280100714;28-6428;LILA;UNICO
64280100802;28-6428;BEIGE;UNICO
6428010309;28-6428;ROSA CHALK;UNICO
6428010315;28-6428;FUCSIA POP;UNICO
64290100001;28-6429;BLANCO;UNICO
64290100011;28-6429;GRIS MELANGE;UNICO
64290100100;28-6429;NEGRO;UNICO
64290100230;28-6429;VERDE MILITAR;UNICO
64290100500;28-6429;AZUL MARINO;UNICO
64290100611;28-6429;BORDO;UNICO
643000001;28-6430;BLANCO;UNICO
643000011;28-6430;GRIS MELANGE;UNICO
643000100;28-6430;NEGRO;UNICO
65000100001;28-6500;BLANCO;UNICO
65000100011;28-6500;GRIS MELANGE;UNICO
6500010010;28-6500;NEGRO;UNICO
65000100100;28-6500;NEGRO;UNICO
65010100001;28-6501;BLANCO;UNICO
65010100011;28-6501;GRIS MELANGE;UNICO
65010100100;28-6501;NEGRO;UNICO
6,51024E+12;28-65102.4;ROSA;UNICO
6,51024E+12;28-65102.4;CAMEL;UNICO
6,51025E+12;28-65102.5;BLANCO;UNICO
6,51025E+12;28-65102.5;NEGRO;UNICO
6,51026E+12;28-65102.6;NEGRO;UNICO
6,51026E+12;28-65102.6;LILA;UNICO
6,51121E+12;28-65112.1;GRIS MELANGE;UNICO
6,51121E+12;28-65112.1;NEGRO;UNICO
6,51121E+12;28-65112.1;CAMEL;UNICO
6,51122E+12;28-65112.2;BLANCO;UNICO
6,51122E+12;28-65112.2;NEGRO;UNICO
6,51122E+12;28-65112.2;CELESTE;UNICO
6,51123E+12;28-65112.3;BLANCO;UNICO
6,51123E+12;28-65112.3;GRIS MELANGE;UNICO
6,51123E+12;28-65112.3;LILA;UNICO
6,51124E+12;28-65112.4;BLANCO;UNICO
6,51124E+12;28-65112.4;NEGRO;UNICO
6,51124E+12;28-65112.4;LILA;UNICO
65600100100;28-6560;NEGRO;UNICO
65600100307;28-6560;ROSA TERRA;UNICO
65600100517;28-6560;AZUL NIEBLA;UNICO
65640100100;28-6564;NEGRO;UNICO
65640100230;28-6564;VERDE MILITAR;UNICO
65640100307;28-6564;ROSA TERRA;UNICO
666010127;18-666;BLANCO ESTAMPADO;1
666010327;18-666;NEGRO ESTAMPADO;1
666010427;18-666;ROJO ESTAMPADO;1
666011427;18-666;ALMENDRA ESTAMPADO;1
666013827;18-666;FRANCIA/ESTAMPA;1
666015027;18-666;ROSA ESTAMPADO;1
666020127;18-666;BLANCO ESTAMPADO;2
666020327;18-666;NEGRO ESTAMPADO;2
666020427;18-666;ROJO ESTAMPADO;2
666021427;18-666;ALMENDRA ESTAMPADO;2
666023827;18-666;FRANCIA/ESTAMPA;2
666025027;18-666;ROSA ESTAMPADO;2
666030127;18-666;BLANCO ESTAMPADO;3
666030327;18-666;NEGRO ESTAMPADO;3
666030427;18-666;ROJO ESTAMPADO;3
666031427;18-666;ALMENDRA ESTAMPADO;3
666033827;18-666;FRANCIA/ESTAMPA;3
666035027;18-666;ROSA ESTAMPADO;3
666040127;18-666;BLANCO ESTAMPADO;4
666040327;18-666;NEGRO ESTAMPADO;4
666040427;18-666;ROJO ESTAMPADO;4
666041427;18-666;ALMENDRA ESTAMPADO;4
666043827;18-666;FRANCIA/ESTAMPA;4
666045027;18-666;ROSA ESTAMPADO;4
66610100011;28-6661;GRIS MELANGE;UNICO
66610100307;28-6661;ROSA TERRA;UNICO
66610100406;28-6661;MAIZ;UNICO
66610100517;28-6661;AZUL NIEBLA;UNICO
67000100001;28-6700;BLANCO;UNICO
67000100011;28-6700;GRIS MELANGE;UNICO
67000100100;28-6700;NEGRO;UNICO
67010100001;28-6701;BLANCO;UNICO
67010100011;28-6701;GRIS MELANGE;UNICO
67010100100;28-6701;NEGRO;UNICO
6,71002E+12;28-67100.2;GRIS MELANGE;UNICO
6,71002E+12;28-67100.2;NEGRO;UNICO
6,71002E+12;28-67100.2;VERDE PISTACHO;UNICO
6,71002E+12;28-67100.2;ARENA;UNICO
6,71003E+12;28-67100.3;BLANCO;UNICO
6,71003E+12;28-67100.3;GRIS MELANGE;UNICO
6,71003E+12;28-67100.3;NEGRO;UNICO
6,71003E+12;28-67100.3;ACQUA CLARO;UNICO
6,71004E+12;28-67100.4;GRIS MELANGE;UNICO
6,71004E+12;28-67100.4;NEGRO;UNICO
6,71004E+12;28-67100.4;ROSA;UNICO
6,71004E+12;28-67100.4;SALMON;UNICO
6,71031E+12;28-67103.1;GRIS MELANGE;UNICO
6,71031E+12;28-67103.1;GRIS TOPO;UNICO
6,71031E+12;28-67103.1;NEGRO;UNICO
6,71031E+12;28-67103.1;AQUA;UNICO
6,71031E+12;28-67103.1;ROSA;UNICO
6,71031E+12;28-67103.1;ROSA VIEJO;UNICO
6,71031E+12;28-67103.1;MAIZ;UNICO
6,71031E+12;28-67103.1;CELESTE;UNICO
6,71031E+12;28-67103.1;AZUL CIELO;UNICO
6,71031E+12;28-67103.1;LILA;UNICO
6,71091E+12;28-67109.1;NEGRO;UNICO
6,71091E+12;28-67109.1;ROSA VIEJO;UNICO
6,71091E+12;28-67109.1;CAMEL;UNICO
6,71092E+12;28-67109.2;BLANCO;UNICO
6,71092E+12;28-67109.2;MAIZ;UNICO
6,71092E+12;28-67109.2;LILA;UNICO
6,71093E+12;28-67109.3;NEGRO;UNICO
6,71093E+12;28-67109.3;CAMEL;UNICO
6,71093E+12;28-67109.3;LILA;UNICO
6,71094E+12;28-67109.4;NEGRO;UNICO
6,71094E+12;28-67109.4;CAMEL;UNICO
6,71094E+12;28-67109.4;LILA;UNICO
6,71101E+12;28-67110.1;ROSA VIEJO;UNICO
6,71101E+12;28-67110.1;CAMEL;UNICO
6,71101E+12;28-67110.1;CELESTE;UNICO
6,71102E+12;28-67110.2;BLANCO;UNICO
6,71102E+12;28-67110.2;NEGRO;UNICO
6,71102E+12;28-67110.2;LILA;UNICO
6,71103E+12;28-67110.3;NEGRO;UNICO
6,71103E+12;28-67110.3;MAIZ;UNICO
6,71103E+12;28-67110.3;LILA;UNICO
6,71104E+12;28-67110.4;NEGRO;UNICO
6,71104E+12;28-67110.4;ROSA;UNICO
6,71104E+12;28-67110.4;CELESTE;UNICO
6,71111E+12;28-67111.1;BLANCO;UNICO
6,71111E+12;28-67111.1;GRIS MELANGE;UNICO
6,71111E+12;28-67111.1;NEGRO;UNICO
6,71112E+12;28-67111.2;BLANCO;UNICO
6,71112E+12;28-67111.2;NEGRO;UNICO
6,71112E+12;28-67111.2;LILA;UNICO
6,71113E+12;28-67111.3;BLANCO;UNICO
6,71113E+12;28-67111.3;NEGRO;UNICO
6,71113E+12;28-67111.3;CAMEL;UNICO
6,71114E+12;28-67111.4;BLANCO;UNICO
6,71114E+12;28-67111.4;GRIS MELANGE;UNICO
6,71114E+12;28-67111.4;NEGRO;UNICO
6,71121E+12;28-67112.1;VERDE;UNICO
6,71121E+12;28-67112.1;CELESTE;UNICO
6,71122E+12;28-67112.2;BLANCO;UNICO
6,71122E+12;28-67112.2;FUCSIA;UNICO
6,71123E+12;28-67112.3;LILA;UNICO
6,71123E+12;28-67112.3;BEIGE;UNICO
6,71124E+12;28-67112.4;ROSA;UNICO
6,71124E+12;28-67112.4;MAIZ;UNICO
6,71125E+12;28-67112.5;BLANCO;UNICO
6,71125E+12;28-67112.5;NEGRO;UNICO
6,71131E+12;28-67113.1;BLANCO;UNICO
6,71131E+12;28-67113.1;GRIS MELANGE;UNICO
6,71131E+12;28-67113.1;NEGRO;UNICO
6,71132E+12;28-67113.2;BLANCO;UNICO
6,71132E+12;28-67113.2;GRIS MELANGE;UNICO
6,71132E+12;28-67113.2;AZUL MARINO;UNICO
6,71133E+12;28-67113.3;GRIS MELANGE;UNICO
6,71133E+12;28-67113.3;NEGRO;UNICO
6,71133E+12;28-67113.3;AZUL MARINO;UNICO
6,71134E+12;28-67113.4;GRIS MELANGE;UNICO
6,71134E+12;28-67113.4;NEGRO;UNICO
6,71134E+12;28-67113.4;AZUL MARINO;UNICO
6,71151E+12;28-67115.1;GRIS MELANGE;UNICO
6,71151E+12;28-67115.1;NEGRO;UNICO
6,71151E+12;28-67115.1;AZUL MARINO;UNICO
6,71152E+12;28-67115.2;GRIS MELANGE;UNICO
6,71152E+12;28-67115.2;NEGRO;UNICO
6,71152E+12;28-67115.2;AZUL MARINO;UNICO
6,71153E+12;28-67115.3;GRIS MELANGE;UNICO
6,71153E+12;28-67115.3;NEGRO;UNICO
6,71153E+12;28-67115.3;VERDE MILITAR;UNICO
6,71153E+12;28-67115.3;AZUL MARINO;UNICO
6,71154E+12;28-67115.4;GRIS MELANGE;UNICO
6,71154E+12;28-67115.4;NEGRO;UNICO
6,71154E+12;28-67115.4;AZUL MARINO;UNICO
6,71161E+12;28-67116.1;BLANCO;UNICO
6,71161E+12;28-67116.1;GRIS MELANGE;UNICO
6,71161E+12;28-67116.1;NEGRO;UNICO
6,71161E+12;28-67116.1;VERDE PETROLEO;UNICO
6,71161E+12;28-67116.1;VERDE MILITAR;UNICO
6,71161E+12;28-67116.1;AZUL MARINO;UNICO
6,71162E+12;28-67116.2;BLANCO;UNICO
6,71162E+12;28-67116.2;GRIS MELANGE;UNICO
6,71162E+12;28-67116.2;NEGRO;UNICO
6,71162E+12;28-67116.2;VERDE PETROLEO;UNICO
6,71162E+12;28-67116.2;VERDE MILITAR;UNICO
6,71162E+12;28-67116.2;AZUL MARINO;UNICO
6,72021E+12;28-67202.1;GRIS MELANGE;UNICO
6,72021E+12;28-67202.1;NEGRO;UNICO
6,72021E+12;28-67202.1;VERDE MILITAR;UNICO
6,72021E+12;28-67202.1;AZUL MARINO;UNICO
6,72022E+12;28-67202.2;GRIS MELANGE;UNICO
6,72022E+12;28-67202.2;NEGRO;UNICO
6,72022E+12;28-67202.2;VERDE MILITAR;UNICO
6,72022E+12;28-67202.2;AZUL MARINO;UNICO
67440100001;28-6744;BLANCO;UNICO
67440100011;28-6744;GRIS MELANGE;UNICO
67440100100;28-6744;NEGRO;UNICO
67440100500;28-6744;AZUL MARINO;UNICO
67750100001;28-6775;BLANCO;UNICO
67750100011;28-6775;GRIS MELANGE;UNICO
67750100100;28-6775;NEGRO;UNICO
67770100001;28-6777;BLANCO;UNICO
67770100011;28-6777;GRIS MELANGE;UNICO
67770100100;28-6777;NEGRO;UNICO
67780100001;28-6778;BLANCO;UNICO
67780100011;28-6778;GRIS MELANGE;UNICO
67780100100;28-6778;NEGRO;UNICO
67780100510;28-6778;CELESTE;UNICO
67790100011;28-6779;GRIS MELANGE;UNICO
67790100100;28-6779;NEGRO;UNICO
67790100307;28-6779;ROSA TERRA;UNICO
